,0
5797,0
5798,0
5799,0
5800,0
5801,0
5802,0
5803,0
5804,0
5805,0
5806,0
5807,0
5808,1
5809,0
5810,1
5811,1
5812,0
5813,1
5814,0
5815,1
5816,1
5817,1
5818,0
5819,1
5820,1
5821,1
5822,1
5823,1
5824,1
5825,0
5826,0
5827,0
5828,0
5829,1
5830,0
5831,0
5832,0
5833,1
5834,0
5835,0
5836,1
5837,1
5838,0
5839,0
5840,0
5841,0
5842,0
5843,0
5844,1
5845,0
5846,0
5847,0
5848,0
5849,0
5850,0
5851,0
5852,1
5853,1
5854,0
5855,1
5856,1
5857,0
5858,0
5859,0
5860,1
5861,0
5862,0
5863,0
5864,1
5865,1
5866,0
5867,0
5868,0
5869,0
5870,0
5871,0
5872,0
5873,1
5874,0
5875,1
5876,1
5877,0
5878,1
5879,0
5880,1
5881,0
5882,0
5883,0
5884,0
5885,0
5886,1
5887,1
5888,0
5889,1
5890,1
5891,0
5892,0
5893,0
5894,0
5895,1
5896,1
5897,0
5898,1
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,1
5906,1
5907,1
5908,0
5909,0
5910,1
5911,1
5912,0
5913,1
5914,1
5915,0
5916,0
5917,0
5918,1
5919,0
5920,0
5921,1
5922,1
5923,1
5924,0
5925,1
5926,1
5927,0
5928,1
5929,1
5930,0
5931,0
5932,0
5933,0
5934,1
5935,0
5936,1
5937,1
5938,1
5939,1
5940,1
5941,1
5942,1
5943,0
5944,0
5945,0
5946,1
5947,0
5948,0
5949,0
5950,0
5951,1
5952,0
5953,1
5954,1
5955,0
5956,0
5957,0
5958,0
5959,1
5960,1
5961,1
5962,0
5963,1
5964,0
5965,0
5966,1
5967,1
5968,0
5969,1
5970,1
5971,0
5972,0
5973,0
5974,1
5975,1
5976,0
5977,0
5978,1
5979,1
5980,0
5981,0
5982,0
5983,0
5984,1
5985,1
5986,0
5987,0
5988,0
5989,1
5990,0
5991,1
5992,0
5993,1
5994,0
5995,0
5996,0
5997,1
5998,0
5999,1
6000,0
6001,1
6002,0
6003,0
6004,1
6005,1
6006,0
6007,0
6008,0
6009,0
6010,1
6011,0
6012,0
6013,1
6014,1
6015,0
6016,1
6017,1
6018,0
6019,0
6020,1
6021,1
6022,0
6023,0
6024,1
6025,0
6026,0
6027,0
6028,1
6029,0
6030,0
6031,1
6032,1
6033,0
6034,0
6035,0
6036,1
6037,1
6038,1
6039,1
6040,0
6041,0
6042,1
6043,0
6044,1
6045,0
6046,0
6047,1
6048,1
6049,1
6050,0
6051,1
6052,0
6053,1
6054,0
6055,1
6056,0
6057,0
6058,1
6059,0
6060,1
6061,0
6062,0
6063,1
6064,0
6065,0
6066,1
6067,1
6068,0
6069,0
6070,1
6071,1
6072,0
6073,0
6074,0
6075,1
6076,1
6077,1
6078,1
6079,1
6080,0
6081,0
6082,0
6083,0
6084,0
6085,1
6086,0
6087,0
6088,1
6089,0
6090,0
6091,0
6092,0
6093,0
6094,1
6095,1
6096,0
6097,0
6098,1
6099,0
6100,0
6101,0
6102,0
6103,0
6104,0
6105,1
6106,1
6107,1
6108,0
6109,1
6110,0
6111,0
6112,0
6113,0
6114,0
6115,1
6116,1
6117,1
6118,1
6119,0
6120,1
6121,1
6122,1
6123,1
6124,0
6125,0
6126,1
6127,0
6128,1
6129,0
6130,1
6131,0
6132,1
6133,0
6134,0
6135,0
6136,0
6137,0
6138,0
6139,0
6140,0
6141,1
6142,1
6143,1
6144,1
6145,0
6146,1
6147,0
6148,1
6149,1
6150,1
6151,0
6152,1
6153,0
6154,0
6155,1
6156,1
6157,0
6158,0
6159,1
6160,0
6161,0
6162,0
6163,0
6164,0
6165,1
6166,1
6167,1
6168,1
6169,0
6170,1
6171,1
6172,1
6173,1
6174,0
6175,1
6176,1
6177,1
6178,1
6179,1
6180,0
6181,0
6182,1
6183,1
6184,0
6185,0
6186,0
6187,1
6188,1
6189,1
6190,1
6191,0
6192,0
6193,0
6194,1
6195,1
6196,0
6197,1
6198,0
6199,0
6200,0
6201,1
6202,1
6203,0
6204,0
6205,1
6206,1
6207,0
6208,1
6209,0
6210,0
6211,0
6212,1
6213,1
6214,1
6215,0
6216,1
6217,1
6218,1
6219,1
6220,0
6221,0
6222,0
6223,0
6224,1
6225,0
6226,0
6227,1
6228,0
6229,1
6230,1
6231,1
6232,0
6233,0
6234,0
6235,0
6236,1
6237,1
6238,0
6239,0
6240,0
6241,0
6242,1
6243,1
6244,1
6245,0
6246,1
6247,1
6248,1
6249,0
6250,0
6251,1
6252,0
6253,0
6254,1
6255,0
6256,0
6257,1
6258,0
6259,1
6260,1
6261,0
6262,0
6263,1
6264,0
6265,1
6266,1
6267,1
6268,1
6269,1
6270,1
6271,0
6272,0
6273,0
6274,0
6275,1
6276,0
6277,0
6278,1
6279,1
6280,1
6281,1
6282,1
6283,0
6284,0
6285,0
6286,1
6287,1
6288,0
6289,1
6290,1
6291,0
6292,0
6293,1
6294,1
6295,0
6296,1
6297,1
6298,1
6299,1
6300,0
6301,0
6302,1
6303,1
6304,0
6305,1
6306,1
6307,1
6308,1
6309,1
6310,0
6311,1
6312,0
6313,0
6314,1
6315,1
6316,0
6317,1
6318,0
6319,1
6320,0
6321,0
6322,0
6323,1
6324,0
6325,0
6326,1
6327,0
6328,1
6329,0
6330,1
6331,0
6332,0
6333,0
6334,0
6335,1
6336,0
6337,1
6338,0
6339,1
6340,1
6341,1
6342,0
6343,1
6344,0
6345,0
6346,1
6347,1
6348,0
6349,0
6350,0
6351,1
6352,1
6353,0
6354,1
6355,0
6356,1
6357,0
6358,0
6359,0
6360,1
6361,1
6362,0
6363,0
6364,0
6365,0
6366,1
6367,0
6368,1
6369,1
6370,1
6371,0
6372,0
6373,1
6374,0
6375,0
6376,0
6377,0
6378,0
6379,0
6380,0
6381,0
6382,0
6383,1
6384,0
6385,1
6386,1
6387,1
6388,0
6389,1
6390,0
6391,0
6392,0
6393,0
6394,0
6395,0
6396,1
6397,1
6398,0
6399,1
6400,1
6401,0
6402,0
6403,0
6404,1
6405,0
6406,1
6407,0
6408,1
6409,1
6410,1
6411,0
6412,0
6413,0
6414,0
6415,1
6416,0
6417,0
6418,0
6419,0
6420,1
6421,1
6422,1
6423,0
6424,1
6425,0
6426,0
6427,1
6428,0
6429,0
6430,1
6431,1
6432,0
6433,0
6434,0
6435,0
6436,0
6437,1
6438,0
6439,1
6440,0
6441,0
6442,0
6443,0
6444,0
6445,1
6446,0
6447,1
6448,1
6449,1
6450,0
6451,0
6452,0
6453,1
6454,0
6455,0
6456,1
6457,0
6458,0
6459,0
6460,0
6461,1
6462,0
6463,1
6464,0
6465,1
6466,1
6467,1
6468,0
6469,0
6470,0
6471,0
6472,0
6473,0
6474,1
6475,0
6476,1
6477,0
6478,1
6479,0
6480,1
6481,0
6482,1
6483,1
6484,1
6485,1
6486,1
6487,1
6488,0
6489,1
6490,1
6491,0
6492,0
6493,1
6494,0
6495,1
6496,0
6497,0
6498,0
6499,0
6500,1
6501,0
6502,0
6503,0
6504,0
6505,0
6506,0
6507,1
6508,1
6509,0
6510,0
6511,0
6512,1
6513,1
6514,1
6515,0
6516,1
6517,1
6518,0
6519,0
6520,1
6521,0
6522,1
6523,0
6524,1
6525,1
6526,1
6527,1
6528,0
6529,0
6530,0
6531,0
6532,0
6533,1
6534,1
6535,0
6536,1
6537,0
6538,1
6539,0
6540,0
6541,1
6542,0
6543,0
6544,1
6545,1
6546,0
6547,1
6548,1
6549,0
6550,0
6551,1
6552,0
6553,0
6554,0
6555,1
6556,0
6557,0
6558,1
6559,0
6560,1
6561,0
6562,1
6563,0
6564,0
6565,1
6566,1
6567,0
6568,1
6569,0
6570,1
6571,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6578,0
6579,0
6580,0
6581,1
6582,0
6583,0
6584,0
6585,0
6586,1
6587,1
6588,0
6589,0
6590,0
6591,0
6592,1
6593,0
6594,1
6595,1
6596,1
6597,1
6598,0
6599,0
6600,1
6601,0
6602,1
6603,0
6604,0
6605,0
6606,0
6607,1
6608,0
6609,1
6610,1
6611,1
6612,1
6613,1
6614,0
6615,0
6616,1
6617,0
6618,1
6619,1
6620,1
6621,0
6622,1
6623,0
6624,1
6625,1
6626,0
6627,1
6628,0
6629,1
6630,0
6631,1
6632,0
6633,0
6634,0
6635,0
6636,1
6637,0
6638,1
6639,1
6640,1
6641,1
6642,0
6643,0
6644,0
6645,1
6646,1
6647,0
6648,0
6649,1
6650,1
6651,1
6652,1
6653,0
6654,1
6655,0
6656,0
6657,0
6658,1
6659,1
6660,0
6661,1
6662,0
6663,0
6664,0
6665,0
6666,1
6667,1
6668,1
6669,0
6670,0
6671,0
6672,0
6673,0
6674,0
6675,1
6676,0
6677,0
6678,1
6679,0
6680,1
6681,0
6682,0
6683,0
6684,1
6685,1
6686,1
6687,0
6688,0
6689,0
6690,0
6691,1
6692,0
6693,1
6694,0
6695,0
6696,0
6697,0
6698,1
6699,1
6700,1
6701,1
6702,0
6703,0
6704,1
6705,0
6706,0
6707,0
6708,0
6709,1
6710,1
6711,1
6712,1
6713,1
6714,1
6715,0
6716,0
6717,0
6718,0
6719,0
6720,0
6721,1
6722,1
6723,1
6724,1
6725,1
6726,0
6727,1
6728,1
6729,1
6730,1
6731,0
6732,0
6733,1
6734,1
6735,1
6736,0
6737,1
6738,1
6739,0
6740,1
6741,0
6742,1
6743,0
6744,0
6745,1
6746,0
6747,1
6748,1
6749,0
6750,1
6751,0
6752,0
6753,0
6754,0
6755,0
6756,0
6757,1
6758,1
6759,0
6760,0
6761,1
6762,1
6763,0
6764,1
6765,0
6766,0
6767,0
6768,0
6769,0
6770,0
6771,0
6772,0
6773,1
6774,0
6775,1
6776,0
6777,0
6778,1
6779,1
6780,1
6781,0
6782,1
6783,1
6784,0
6785,1
6786,0
6787,0
6788,0
6789,0
6790,1
6791,1
6792,1
6793,0
6794,0
6795,0
6796,1
6797,1
6798,1
6799,0
6800,0
6801,1
6802,0
6803,0
6804,0
6805,0
6806,1
6807,0
6808,1
6809,0
6810,0
6811,0
6812,1
6813,1
6814,1
6815,0
6816,0
6817,0
6818,1
6819,0
6820,1
6821,1
6822,0
6823,1
6824,0
6825,0
6826,1
6827,0
6828,1
6829,1
6830,0
6831,1
6832,0
6833,0
6834,1
6835,1
6836,1
6837,0
6838,1
6839,0
6840,1
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,1
6848,1
6849,1
6850,0
6851,1
6852,0
6853,0
6854,1
6855,1
6856,1
6857,0
6858,0
6859,0
6860,1
6861,0
6862,1
6863,1
6864,1
6865,1
6866,1
6867,0
6868,0
6869,0
6870,1
6871,1
6872,1
6873,1
6874,1
6875,1
6876,1
6877,0
6878,1
6879,1
6880,0
6881,0
6882,1
6883,0
6884,1
6885,1
6886,0
6887,0
6888,0
6889,0
6890,1
6891,1
6892,0
6893,1
6894,0
6895,0
6896,1
6897,1
6898,0
6899,0
6900,1
6901,0
6902,0
6903,0
6904,0
6905,0
6906,1
6907,1
6908,0
6909,0
6910,1
6911,1
6912,0
6913,0
6914,1
6915,0
6916,1
6917,0
6918,1
6919,0
6920,0
6921,1
6922,0
6923,1
6924,0
6925,1
6926,0
6927,0
6928,0
6929,1
6930,0
6931,0
6932,1
6933,1
6934,1
6935,1
6936,0
6937,1
6938,1
6939,1
6940,0
6941,0
6942,1
6943,1
6944,0
6945,1
6946,0
6947,0
6948,1
6949,0
6950,1
6951,0
6952,0
6953,0
6954,1
6955,1
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,1
6963,1
6964,1
6965,0
6966,1
6967,1
6968,0
6969,0
6970,0
6971,0
6972,0
6973,0
6974,0
6975,1
6976,1
6977,0
6978,1
6979,0
6980,0
6981,1
6982,1
6983,0
6984,0
6985,1
6986,0
6987,0
6988,0
6989,1
6990,0
6991,1
6992,1
6993,1
6994,0
6995,0
6996,0
6997,1
6998,0
6999,0
7000,1
7001,0
7002,1
7003,1
7004,1
7005,1
7006,1
7007,0
7008,1
7009,0
7010,1
7011,0
7012,0
7013,0
7014,0
7015,1
7016,0
7017,0
7018,0
7019,1
7020,1
7021,0
7022,0
7023,0
7024,0
7025,0
7026,1
7027,1
7028,0
7029,1
7030,0
7031,1
7032,0
7033,0
7034,0
7035,0
7036,0
7037,0
7038,0
7039,0
7040,1
7041,0
7042,0
7043,1
7044,0
7045,0
7046,0
7047,1
7048,0
7049,1
7050,1
7051,0
7052,0
7053,0
7054,1
7055,1
7056,0
7057,0
7058,1
7059,0
7060,1
7061,1
7062,1
7063,0
7064,1
7065,1
7066,1
7067,1
7068,0
7069,1
7070,0
7071,1
7072,1
7073,0
7074,0
7075,0
7076,0
7077,0
7078,1
7079,1
7080,1
7081,1
7082,0
7083,1
7084,1
7085,1
7086,0
7087,1
7088,0
7089,0
7090,0
7091,1
7092,1
7093,0
7094,0
7095,0
7096,1
7097,1
7098,0
7099,0
7100,0
7101,1
7102,0
7103,1
7104,1
7105,0
7106,0
7107,0
7108,1
7109,1
7110,1
7111,1
7112,0
7113,1
7114,0
7115,0
7116,0
7117,1
7118,1
7119,0
7120,1
7121,0
7122,0
7123,1
7124,0
7125,0
7126,0
7127,1
7128,1
7129,0
7130,1
7131,0
7132,1
7133,0
7134,1
7135,0
7136,0
7137,0
7138,1
7139,1
7140,0
7141,0
7142,0
7143,0
7144,1
7145,1
7146,0
7147,0
7148,0
7149,1
7150,0
7151,1
7152,0
7153,1
7154,0
7155,1
7156,1
7157,0
7158,0
7159,0
7160,0
7161,0
7162,0
7163,1
7164,0
7165,0
7166,0
7167,1
7168,1
7169,0
7170,1
7171,1
7172,0
7173,1
7174,1
7175,0
7176,1
7177,0
7178,0
7179,0
7180,0
7181,1
7182,0
7183,1
7184,0
7185,0
7186,1
7187,0
7188,0
7189,0
7190,0
7191,1
7192,1
7193,0
7194,0
7195,0
7196,0
7197,0
7198,1
7199,0
7200,1
7201,1
7202,1
7203,0
7204,1
7205,0
7206,1
7207,0
7208,0
7209,0
7210,1
7211,0
7212,0
7213,0
7214,0
7215,0
7216,1
7217,0
7218,1
7219,1
7220,0
7221,1
7222,0
7223,1
7224,1
7225,0
7226,0
7227,0
7228,0
7229,1
7230,0
7231,1
7232,0
7233,0
7234,0
7235,0
7236,0
7237,1
7238,0
7239,0
7240,1
7241,0
7242,0
7243,0
7244,0
7245,1
7246,0
7247,1
7248,1
7249,0
7250,1
7251,0
7252,0
7253,0
7254,0
7255,1
7256,0
7257,1
7258,1
7259,0
7260,0
7261,0
7262,0
7263,0
7264,0
7265,1
7266,0
7267,1
7268,1
7269,1
7270,1
7271,1
7272,0
7273,1
7274,1
7275,0
7276,0
7277,0
7278,0
7279,0
7280,1
7281,1
7282,0
7283,0
7284,0
7285,1
7286,0
7287,0
7288,1
7289,1
7290,0
7291,1
7292,1
7293,0
7294,1
7295,0
7296,0
7297,1
7298,1
7299,0
7300,1
7301,1
7302,0
7303,1
7304,1
7305,1
7306,0
7307,0
7308,0
7309,1
7310,0
7311,1
7312,0
7313,0
7314,0
7315,1
7316,0
7317,0
7318,0
7319,0
7320,0
7321,1
7322,1
7323,1
7324,0
7325,0
7326,1
7327,1
7328,0
7329,0
7330,1
7331,0
7332,1
7333,1
7334,0
7335,1
7336,1
7337,0
7338,1
7339,1
7340,0
7341,1
7342,0
7343,0
7344,0
7345,1
7346,0
7347,1
7348,1
7349,0
7350,0
7351,1
7352,0
7353,1
7354,1
7355,1
7356,1
7357,0
7358,1
7359,1
7360,0
7361,1
7362,0
7363,0
7364,1
7365,0
7366,0
7367,0
7368,0
7369,1
7370,1
7371,0
7372,0
7373,0
7374,0
7375,0
7376,0
7377,0
7378,0
7379,1
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,1
7387,0
7388,1
7389,1
7390,0
7391,1
7392,1
7393,1
7394,1
7395,1
7396,0
7397,0
7398,0
7399,0
7400,0
7401,1
7402,1
7403,1
7404,0
7405,0
7406,1
7407,1
7408,1
7409,1
7410,0
7411,0
7412,1
7413,1
7414,1
7415,1
7416,0
7417,1
7418,0
7419,1
7420,1
7421,1
7422,0
7423,1
7424,1
7425,1
7426,1
7427,1
7428,0
7429,0
7430,0
7431,0
7432,0
7433,0
7434,1
7435,1
7436,1
7437,0
7438,1
7439,0
7440,1
7441,1
7442,0
7443,1
7444,1
7445,1
7446,1
7447,0
7448,0
7449,1
7450,1
7451,0
7452,1
7453,0
7454,1
7455,0
7456,1
7457,1
7458,1
7459,1
7460,0
7461,1
7462,1
7463,0
7464,0
7465,1
7466,0
7467,1
7468,1
7469,1
7470,0
7471,0
7472,0
7473,1
7474,0
7475,0
7476,0
7477,1
7478,1
7479,1
7480,1
7481,1
7482,0
7483,1
7484,0
7485,0
7486,0
7487,0
7488,1
7489,1
7490,1
7491,0
7492,1
7493,0
7494,1
7495,0
7496,1
7497,0
7498,0
7499,0
7500,1
7501,1
7502,1
7503,0
7504,0
7505,0
7506,0
7507,1
7508,1
7509,1
7510,0
7511,1
7512,1
7513,0
7514,1
7515,1
7516,0
7517,0
7518,0
7519,1
7520,0
7521,0
7522,1
7523,0
7524,1
7525,0
7526,0
7527,0
7528,0
7529,0
7530,0
7531,0
7532,0
7533,0
7534,1
7535,1
7536,1
7537,0
7538,0
7539,0
7540,1
7541,0
7542,1
7543,1
7544,1
7545,1
7546,0
7547,1
7548,1
7549,1
7550,0
7551,1
7552,0
7553,1
7554,1
7555,0
7556,0
7557,1
7558,0
7559,0
7560,0
7561,1
7562,1
7563,0
7564,1
7565,1
7566,0
7567,1
7568,0
7569,0
7570,0
7571,1
7572,0
7573,0
7574,1
7575,0
7576,1
7577,0
7578,1
7579,1
7580,1
7581,0
7582,0
7583,0
7584,1
7585,0
7586,1
7587,1
7588,1
7589,1
7590,0
7591,1
7592,1
7593,0
7594,0
7595,1
7596,1
7597,1
7598,0
7599,0
7600,1
7601,0
7602,1
7603,0
7604,1
7605,0
7606,0
7607,1
7608,1
7609,1
7610,1
7611,0
7612,0
7613,0
7614,0
7615,1
7616,1
7617,1
7618,0
7619,0
7620,1
7621,1
7622,1
7623,1
7624,1
7625,0
7626,1
7627,0
7628,1
7629,1
7630,1
7631,1
7632,1
7633,0
7634,1
7635,0
7636,1
7637,1
7638,0
7639,0
7640,1
7641,1
7642,1
7643,0
7644,1
7645,1
7646,1
7647,0
7648,0
7649,1
7650,1
7651,0
7652,0
7653,0
7654,0
7655,1
7656,1
7657,0
7658,0
7659,0
7660,0
7661,1
7662,1
7663,0
7664,1
7665,1
7666,0
7667,0
7668,0
7669,0
7670,0
7671,1
7672,1
7673,1
7674,1
7675,1
7676,0
7677,0
7678,0
7679,0
7680,1
7681,0
7682,0
7683,1
7684,0
7685,1
7686,0
7687,0
7688,0
7689,0
7690,0
7691,1
7692,0
7693,1
7694,0
7695,1
7696,0
7697,0
7698,0
7699,0
7700,1
7701,1
7702,0
7703,0
7704,1
7705,0
7706,1
7707,1
7708,0
7709,1
7710,1
7711,0
7712,1
7713,1
7714,0
7715,0
7716,0
7717,1
7718,0
7719,0
7720,0
7721,1
7722,0
7723,0
7724,1
7725,1
7726,0
7727,1
7728,1
7729,0
7730,0
7731,0
7732,1
7733,0
7734,1
7735,1
7736,0
7737,1
7738,0
7739,0
7740,1
7741,0
7742,0
7743,0
7744,1
7745,1
7746,0
7747,1
7748,1
7749,1
7750,0
7751,1
7752,0
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,1
7760,1
7761,0
7762,0
7763,1
7764,0
7765,0
7766,1
7767,1
7768,1
7769,0
7770,1
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,1
7778,1
7779,1
7780,0
7781,0
7782,0
7783,0
7784,0
7785,1
7786,0
7787,0
7788,1
7789,1
7790,1
7791,0
7792,1
7793,1
7794,0
7795,1
7796,0
7797,0
7798,0
7799,1
7800,1
7801,1
7802,1
7803,1
7804,1
7805,1
7806,0
7807,1
7808,0
7809,0
7810,1
7811,1
7812,0
7813,1
7814,0
7815,0
7816,0
7817,0
7818,0
7819,1
7820,0
7821,1
7822,1
7823,0
7824,1
7825,0
7826,0
7827,0
7828,1
7829,0
7830,0
7831,1
7832,1
7833,1
7834,0
7835,1
7836,0
7837,0
7838,1
7839,1
7840,1
7841,1
7842,1
7843,0
7844,1
7845,1
7846,0
7847,0
7848,0
7849,1
7850,1
7851,0
7852,1
7853,1
7854,0
7855,0
7856,0
7857,0
7858,1
7859,1
7860,0
7861,1
7862,1
7863,0
7864,1
7865,0
7866,1
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,1
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0
7880,1
7881,1
7882,1
7883,0
7884,1
7885,0
7886,1
7887,0
7888,1
7889,0
7890,0
7891,1
7892,0
7893,0
7894,1
7895,0
7896,0
7897,0
7898,0
7899,1
7900,0
7901,1
7902,0
7903,0
7904,0
7905,0
7906,1
7907,1
7908,0
7909,0
7910,0
7911,0
7912,0
7913,0
7914,0
7915,0
7916,0
7917,0
7918,0
7919,1
7920,1
7921,0
7922,1
7923,1
7924,0
7925,0
7926,0
7927,0
7928,0
7929,0
7930,0
7931,0
7932,0
7933,0
7934,0
7935,1
7936,1
7937,1
7938,0
7939,0
7940,1
7941,0
7942,1
7943,1
7944,1
7945,1
7946,0
7947,1
7948,1
7949,1
7950,0
7951,0
7952,0
7953,1
7954,1
7955,0
7956,0
7957,0
7958,0
7959,0
7960,1
7961,0
7962,0
7963,0
7964,0
7965,0
7966,0
7967,0
7968,1
7969,1
7970,0
7971,1
7972,1
7973,1
7974,0
7975,1
7976,1
7977,1
7978,0
7979,0
7980,0
7981,1
7982,1
7983,0
7984,0
7985,1
7986,1
7987,0
7988,0
7989,1
7990,0
7991,0
7992,1
7993,1
7994,1
7995,0
7996,0
7997,1
7998,1
7999,1
8000,0
8001,0
8002,1
8003,0
8004,1
8005,1
8006,0
8007,1
8008,1
8009,1
8010,0
8011,1
8012,0
8013,1
8014,0
8015,1
8016,1
8017,0
8018,0
8019,0
8020,0
8021,1
8022,0
8023,0
8024,1
8025,0
8026,0
8027,0
8028,1
8029,1
8030,1
8031,0
8032,1
8033,1
8034,0
8035,0
8036,0
8037,1
8038,1
8039,1
8040,1
8041,1
8042,1
8043,0
8044,1
8045,1
8046,0
8047,1
8048,0
8049,1
8050,0
8051,0
8052,1
8053,0
8054,0
8055,1
8056,1
8057,0
8058,0
8059,1
8060,1
8061,1
8062,1
8063,0
8064,0
8065,0
8066,1
8067,1
8068,0
8069,1
8070,1
8071,1
8072,1
8073,0
8074,0
8075,0
8076,0
8077,1
8078,0
8079,0
8080,1
8081,1
8082,0
8083,0
8084,0
8085,1
8086,0
8087,1
8088,1
8089,0
8090,0
8091,1
8092,0
8093,0
8094,1
8095,0
8096,1
8097,0
8098,1
8099,0
8100,1
8101,1
8102,0
8103,0
8104,0
8105,1
8106,0
8107,1
8108,0
8109,1
8110,1
8111,0
8112,0
8113,0
8114,1
8115,0
8116,1
8117,0
8118,1
8119,0
8120,0
8121,1
8122,1
8123,0
8124,1
8125,1
8126,1
8127,0
8128,0
8129,0
8130,1
8131,0
8132,1
8133,1
8134,1
8135,0
8136,1
8137,0
8138,1
8139,1
8140,1
8141,1
8142,1
8143,1
8144,1
8145,1
8146,0
8147,0
8148,0
8149,1
8150,1
8151,1
8152,0
8153,1
8154,1
8155,0
8156,1
8157,0
8158,0
8159,0
8160,0
8161,0
8162,0
8163,0
8164,1
8165,0
8166,0
8167,0
8168,1
8169,0
8170,1
8171,1
8172,0
8173,0
8174,1
8175,1
8176,0
8177,0
8178,0
8179,1
8180,1
8181,1
8182,0
8183,1
8184,1
8185,1
8186,0
8187,1
8188,1
8189,1
8190,0
8191,1
8192,0
8193,1
8194,0
8195,1
8196,0
8197,1
8198,1
8199,1
8200,0
8201,0
8202,0
8203,1
8204,0
8205,1
8206,1
8207,0
8208,0
8209,1
8210,1
8211,0
8212,1
8213,1
8214,0
8215,1
8216,1
8217,0
8218,0
8219,0
8220,0
8221,1
8222,0
8223,0
8224,1
8225,0
8226,0
8227,1
8228,1
8229,0
8230,1
8231,1
8232,0
8233,0
8234,0
8235,0
8236,0
8237,1
8238,0
8239,0
8240,0
8241,0
8242,1
8243,0
8244,0
8245,0
8246,0
8247,1
8248,0
8249,0
8250,0
8251,1
8252,1
8253,0
8254,1
8255,0
8256,0
8257,1
8258,0
8259,0
8260,0
8261,1
8262,0
8263,1
8264,1
8265,0
8266,1
8267,1
8268,0
8269,0
8270,1
8271,1
8272,1
8273,0
8274,0
8275,1
8276,1
8277,1
8278,0
8279,0
8280,1
8281,1
8282,0
8283,1
8284,1
8285,0
8286,0
8287,1
8288,0
8289,1
8290,1
8291,0
8292,1
8293,1
8294,0
8295,1
8296,0
8297,0
8298,0
8299,0
8300,0
8301,0
8302,1
8303,0
8304,0
8305,1
8306,0
8307,0
8308,0
8309,0
8310,0
8311,1
8312,1
8313,1
8314,1
8315,0
8316,0
8317,0
8318,1
8319,0
8320,0
8321,1
8322,0
8323,0
8324,0
8325,1
8326,0
8327,1
8328,0
8329,1
8330,1
8331,0
8332,0
8333,0
8334,1
8335,1
8336,0
8337,0
8338,1
8339,0
8340,0
8341,1
8342,0
8343,0
8344,1
8345,1
8346,0
8347,0
8348,1
8349,1
8350,0
8351,1
8352,1
8353,1
8354,0
8355,1
8356,1
8357,0
8358,1
8359,0
8360,1
8361,1
8362,1
8363,0
8364,0
8365,1
8366,0
8367,0
8368,1
8369,1
8370,1
8371,0
8372,1
8373,1
8374,1
8375,1
8376,1
8377,0
8378,0
8379,0
8380,0
8381,0
8382,1
8383,1
8384,0
8385,0
8386,0
8387,1
8388,1
8389,1
8390,1
8391,1
8392,1
8393,0
8394,0
8395,0
8396,1
8397,1
8398,0
8399,1
8400,1
8401,0
8402,0
8403,0
8404,0
8405,1
8406,0
8407,1
8408,0
8409,0
8410,0
8411,1
8412,0
8413,0
8414,1
8415,1
8416,0
8417,1
8418,1
8419,1
8420,1
8421,1
8422,0
8423,0
8424,0
8425,1
8426,1
8427,1
8428,1
8429,0
8430,1
8431,1
8432,0
8433,0
8434,1
8435,0
8436,0
8437,0
8438,1
8439,1
8440,0
8441,1
8442,1
8443,1
8444,0
8445,0
8446,0
8447,0
8448,1
8449,1
8450,1
8451,0
8452,1
8453,0
8454,0
8455,1
8456,1
8457,0
8458,1
8459,0
8460,0
8461,0
8462,1
8463,0
8464,0
8465,0
8466,0
8467,1
8468,0
8469,0
8470,1
8471,0
8472,0
8473,1
8474,1
8475,1
8476,0
8477,1
8478,0
8479,1
8480,0
8481,1
8482,1
8483,1
8484,1
8485,0
8486,0
8487,0
8488,1
8489,0
8490,0
8491,1
8492,0
8493,1
8494,1
8495,1
8496,1
8497,0
8498,1
8499,0
8500,1
8501,1
8502,0
8503,1
8504,0
8505,0
8506,1
8507,1
8508,1
8509,0
8510,0
8511,1
8512,0
8513,0
8514,0
8515,0
8516,0
8517,1
8518,0
8519,1
8520,0
8521,0
8522,0
8523,0
8524,1
8525,0
8526,0
8527,0
8528,1
8529,1
8530,1
8531,0
8532,0
8533,1
8534,0
8535,1
8536,1
8537,1
8538,0
8539,0
8540,0
8541,1
8542,1
8543,1
8544,1
8545,1
8546,0
8547,0
8548,0
8549,0
8550,0
8551,1
8552,0
8553,1
8554,0
8555,1
8556,1
8557,1
8558,1
8559,1
8560,0
8561,0
8562,1
8563,1
8564,0
8565,1
8566,0
8567,0
8568,0
8569,0
8570,1
8571,1
8572,0
8573,0
8574,0
8575,1
8576,1
8577,1
8578,1
8579,0
8580,1
8581,0
8582,0
8583,0
8584,1
8585,1
8586,0
8587,1
8588,0
8589,0
8590,1
8591,0
8592,1
8593,0
8594,1
8595,0
